date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-01 14:03:54,daveKevwe,thecableng,0,0,0,"A great lineage indeed. I shudder to think where Nigeria would be right now without her sacrifice. Ebola with its exponential epidemic curve and Nigeria with its ""Nigeria-ness"", upwards of millions of lives would have been lost if he'd left that hospital. A hero in her right. ",,,,1212373890233700353,https://twitter.com/daveKevwe/status/1212373890233700353
2020-01-01 14:00:50,AhmedosalemE,,0,0,0,"Africa starts 2020 battling extremism, Ebola and hunger http://a.msn.com/0G/en-xl/BBYw388?ocid=st",,,,1212373115185041416,https://twitter.com/AhmedosalemE/status/1212373115185041416
2020-01-01 14:00:21,DrewVE3UIN,washingtonpost,0,0,0,"And there is now an Ebola vaccine.",,,,1212372995106320389,https://twitter.com/DrewVE3UIN/status/1212372995106320389
2020-01-01 14:00:07,NatureNews,,0,13,19,"#Natures10: The Ebola fighter. The co-discoverer of Ebola, Jean-Jacques Muyembe Tamfum, faces his tenth battle with the virus in the DRC — his toughest yet. Read more: https://go.nature.com/2QGxPX8",,,#Natures10,1212372935266226176,https://twitter.com/NatureNews/status/1212372935266226176
2020-01-01 13:55:38,Jeunede4,mamouleila,1,1,1," Laou il enchaîne cholora SIDA ebola",,,,1212371808072192002,https://twitter.com/Jeunede4/status/1212371808072192002
2020-01-01 13:54:59,newlordchubby,ghanaman1987,0,0,0," Na Ebola center",,,,1212371646054641664,https://twitter.com/newlordchubby/status/1212371646054641664
2020-01-01 13:51:14,cgsultan1,,0,0,0,"RT@ReaderFaves I wish people were as concerned about cardiovascular disease as Ebola. - Jay Cohn MD http://smarturl.it/SAVtg #health *'",,@ReaderFaves,#health,1212370700293595137,https://twitter.com/cgsultan1/status/1212370700293595137
2020-01-01 13:50:52,sigal_md,,4,1,6,"Suggestions for [id] yr in review talk next wk? saw the lists. want to include epidemics, debates, guidelines, practice changers (measles, Ebola, fall/rise of dtg preg,PNA, iv&gt;oral/short, taf4 prep,approved&amp;not). What can't be missed? #idtwitter @BogochIsaac @CarlosdelRio7",,@BogochIsaac @CarlosdelRio7,#idtwitter,1212370610157961217,https://twitter.com/sigal_md/status/1212370610157961217
2020-01-01 13:48:27,Jezzrow22,roansmom2004,0,0,0,"They actually just found a vaccine for Ebola or they are close",,,,1212369999211442176,https://twitter.com/Jezzrow22/status/1212369999211442176
2020-01-01 13:47:37,thelonevirologi,,0,2,3,"An #Ebola patient treated in the U.S. chose to remain anonymous. Now he’s telling his story. ",,,#Ebola,1212369788657385472,https://twitter.com/thelonevirologi/status/1212369788657385472
2020-01-01 13:45:26,HealthWatch123,,0,0,0,"Via @washingtonpost: Africa starts 2020 battling extremism, Ebola and hunger https://wapo.st/35cZqob?tid=ss_tw @picardonhealth @voxdotcom @juliaoftoronto @theresaboyle @CBCHealth @VikCBC @NightShiftMD",,@washingtonpost @picardonhealth @voxdotcom @juliaoftoronto @theresaboyle @CBCHealth @VikCBC @NightShiftMD,,1212369240508059648,https://twitter.com/HealthWatch123/status/1212369240508059648
2020-01-01 13:42:14,thelonevirologi,,0,4,4,"#Ebola #EbolaDRC #EBOV in the DRC: 462 suspected/3377 total confirmed &amp; probable cases (118 probable/3259 confirmed cases) with 2232 (2114 confirmed due to infection) (CFR: approx. 66%) &amp; 1106 healed patients reported by MOH, @WHO &amp; @ProMED_mail as of 31 Dec (for 30 Dec)",,@WHO @ProMED_mail,#Ebola #EbolaDRC #EBOV,1212368434325000192,https://twitter.com/thelonevirologi/status/1212368434325000192
2020-01-01 13:39:42,bbbrieger,,0,1,3,"since August 2018 in #DRC according to the health authorities In current epidemic there have been 3,373 #EBOLA cases infections out of which at least 2,231 deaths, according to the latest count of as at Dec 28 ",,,#DRC #EBOLA,1212367796820172802,https://twitter.com/bbbrieger/status/1212367796820172802
2020-01-01 13:39:27,yasminjananjum,RushReads,0,0,1,"That info out of date Mon 15th July 19 Rory Stewart attended a high level event at the WHO in Geneva. Next day, 16th, he was at the UN in New York. Both meetings he pushed for the Ebola crisis to be declared an emergency. 17th July ebola was declared an international emergency.",,,,1212367736225054720,https://twitter.com/yasminjananjum/status/1212367736225054720
2020-01-01 13:36:49,Miss_Ebola,,0,0,0,"Goal of 2020: Subject at least 100 people to my collection of 500+ Agiri Pictures.",,,,1212367074535849984,https://twitter.com/Miss_Ebola/status/1212367074535849984
2020-01-01 13:28:15,DailyRippleMag,marklevinshow,0,0,1,"So says the FASCIST MARK LEVIN- that lied about Benghazi on his show-that Got Ebola wrong- Got Iran Deal Wrong- fails to comment on the 14,000 lies stated by the Grifter in Chief- Mark- you should read the @MalcolmNance book so you won't continue to be so uninformed. #GoldStarDad",,@MalcolmNance,#GoldStarDad,1212364916021182464,https://twitter.com/DailyRippleMag/status/1212364916021182464
2020-01-01 13:27:08,radiookapi,,0,2,5,"Lutte contre Ebola : faible engagement en milieu universitaire de Butembo ",,,,1212364634973495296,https://twitter.com/radiookapi/status/1212364634973495296
2020-01-01 13:26:41,devzquz48,,0,0,0,"LET´S PRAY FOR AFRICA... Africa starts 2020 battling extremism, Ebola and hunger ",,,,1212364522830348289,https://twitter.com/devzquz48/status/1212364522830348289
2020-01-01 13:26:17,_7_Teddy_9_DT,nigelrudd,0,0,1,"It never will its thick & suffers from #FBPE most normals would rather have #EBOLA ",,,#FBPE #EBOLA,1212364423182135297,https://twitter.com/_7_Teddy_9_DT/status/1212364423182135297
2020-01-01 13:24:02,aminata_fadl,amymaxmen,0,2,6,"Was very shaken by @amymaxmen piece before joining the response. But this @frontlinepbs film shows things that many responders never see. Thanks for this amazing work. Hope this epidemic comes to an end on early 2020. Some heroes wear capes, some wear PPEs . #ebola #who",,@amymaxmen @frontlinepbs,#ebola #who,1212363855545982978,https://twitter.com/aminata_fadl/status/1212363855545982978
2020-01-01 13:21:29,flatseltzer,,0,0,0,"""""oh no cities full of liberals will die of ebola""""the same liberals who tolerated #punchanazi where…"" — A.W.",,,#punchanazi,1212363214626983936,https://twitter.com/flatseltzer/status/1212363214626983936
2020-01-01 13:18:38,g7xQ9B,,0,0,0,"An Ebola patient treated in the U.S. chose to remain anonymous. Now he’s telling his story. https://www.washingtonpost.com/health/an-ebola-patient-treated-in-the-us-chose-to-remain-anonymous-now-hes-telling-his-story/2019/12/27/c8b6de6a-04a1-11ea-8292-c46ee8cb3dce_story.html",,,,1212362495131881472,https://twitter.com/g7xQ9B/status/1212362495131881472
2020-01-01 13:16:24,yuinblq,,1,0,1,"Ebola hahahahahhahahahwhahahahhw bodo la ebola hahahahahahahhahahahahahhaha",,,,1212361936827863041,https://twitter.com/yuinblq/status/1212361936827863041
2020-01-01 13:15:32,VercesiStefania,salieri_andrea,0,0,1,"Virus Ebola...meglio ",,,,1212361715523956736,https://twitter.com/VercesiStefania/status/1212361715523956736
2020-01-01 13:15:11,TheAfricaMentor,,0,0,0,"#Africa starts 2020 battling extremism, Ebola and hunger Tacoma News Tribune http://twib.in/l/XEKkRaeq4kkA via @theafricamentor #africabiz #business",,@TheAfricaMentor,#Africa #africabiz #business,1212361629180080128,https://twitter.com/TheAfricaMentor/status/1212361629180080128
2020-01-01 13:09:28,Mr_Ebola_master,JulioMalcriau,0,0,0,"Gente hermosa que hay en mí vida ",,,,1212360188491128832,https://twitter.com/Mr_Ebola_master/status/1212360188491128832
2020-01-01 13:06:28,Hestia96052149,TReligionOPeace,1,0,0,"Ebola ",,,,1212359432912416768,https://twitter.com/Hestia96052149/status/1212359432912416768
2020-01-01 13:06:02,ubnm,,0,0,0,"Africa starts 2020 battling extremism, Ebola and hunger https://ubnm.co/muD9hJ (via ABC) #News #Trending #TrendingNews",,,#News #Trending #TrendingNews,1212359326066757635,https://twitter.com/ubnm/status/1212359326066757635
2020-01-01 13:03:49,JarrettRickman,reeceogden1995,0,0,0,"I'll ebola ya face in a min",,,,1212358767075041281,https://twitter.com/JarrettRickman/status/1212358767075041281
2020-01-01 13:03:31,Mohaa_official,,0,0,0,"VAR NI EBOLA",,,,1212358691875414016,https://twitter.com/Mohaa_official/status/1212358691875414016
2020-01-01 13:02:34,ebola_youta,,0,0,0,"↓イケメン",,,,1212358451495460864,https://twitter.com/ebola_youta/status/1212358451495460864
2020-01-01 12:59:40,crazylmb,,0,0,0,"Africa starts 2020 battling extremism, Ebola and hunger https://shar.es/a3J7vN",,,,1212357725092503552,https://twitter.com/crazylmb/status/1212357725092503552
2020-01-01 12:59:03,raisinsleeps,,0,0,0,"An Ebola patient treated in the U.S. chose to remain anonymous. Now he’s telling his story. ",,,,1212357566946316288,https://twitter.com/raisinsleeps/status/1212357566946316288
2020-01-01 12:58:18,LIHF_Living,EngineerDiet,0,0,1,"Awesome. Just watch out for the Ebola!",,,,1212357379054018560,https://twitter.com/LIHF_Living/status/1212357379054018560
2020-01-01 12:52:02,ActivistElf,,7,37,37,"The U.S. Department of Health and Human Services on Tuesday offered liability protections to drugmakers rushing to develop Ebola vaccines and urged other countries to follow suit. #WakeUp #hearthiswell #RiseUp",,,#WakeUp #hearthiswell #RiseUp,1212355801278488583,https://twitter.com/ActivistElf/status/1212355801278488583
2020-01-01 12:50:45,navarre_media,,0,0,0,"Africa starts 2020 battling extremism, Ebola and hunger (from @AP) https://apnews.com/5cb7eb9475df8c2e001baf47c9c2645f",,@AP,,1212355480246460416,https://twitter.com/navarre_media/status/1212355480246460416
2020-01-01 12:48:03,nasmu,,0,0,0,"Africa starts 2020 battling extremism, Ebola and hunger https://news.yahoo.com/africa-starts-2020-battling-extremism-113546264.html?bcmt=1",,,,1212354800102313984,https://twitter.com/nasmu/status/1212354800102313984
2020-01-01 12:46:26,times_somali,,0,0,0,"Africa starts 2020 battling extremism, Ebola and hunger https://www.somalitimes.co.uk/africa-starts-2020-battling-extremism-ebola-and-hunger/",,,,1212354392592199680,https://twitter.com/times_somali/status/1212354392592199680
2020-01-01 12:42:22,zulkapan87,HausofHilton,0,0,0,"Kpla hotak dia ebola hahahahhaha",,,,1212353369068601344,https://twitter.com/zulkapan87/status/1212353369068601344
2020-01-01 12:38:10,ZARbantu,,0,0,1,"Africa starts 2020 battling extremism, Ebola and hunger http://www.startribune.com/africa-starts-2020-battling-extremism-ebola-and-hunger/566624071/",,,,1212352311181348865,https://twitter.com/ZARbantu/status/1212352311181348865
2020-01-01 12:37:22,RevaFietsen,,0,0,1,"ibro diabaté ebola (clip officiel) https://youtu.be/2P9swV3aXYM via @YouTube",,@YouTube,,1212352111406653440,https://twitter.com/RevaFietsen/status/1212352111406653440
2020-01-01 12:37:00,Michaeless622,LinkeviciusL,0,0,0,"Mainland Chinese are worse than Ebola ",,,,1212352019685502977,https://twitter.com/Michaeless622/status/1212352019685502977
2020-01-01 12:36:18,AMZ0NE,,0,0,0,"RT@Amazng99 I wish people were as concerned about cardiovascular disease as Ebola. - Jay Cohn MD http://smarturl.it/SAVtg #health ^|",,@amazng99,#health,1212351841532628993,https://twitter.com/AMZ0NE/status/1212351841532628993
2020-01-01 12:36:00,MadeUpShitBot,,0,0,0,"As aserted by the the latest research being conducted at Harvard University bagpiping branch, all strains of the ebola virus impose restraining orders on college students.",,,,1212351766517424130,https://twitter.com/MadeUpShitBot/status/1212351766517424130
2020-01-01 12:25:27,AP_Africa,,48,57,117,"Africa starts 2020 battling extremism, Ebola and hunger http://apne.ws/gu5SoyK",,,,1212349112160587777,https://twitter.com/AP_Africa/status/1212349112160587777
2020-01-01 12:23:24,zangeets,TeubSentimental,1,0,3,"Amiral >ton Kiu et oui quoi encore BB avait ebola et il a fait du sex à Akainu qui était le plus fort des amiraux Marco tenait kizaru et aokiji ils ont au Max la puissance des Seconds pas plus",,,,1212348596617699328,https://twitter.com/zangeets/status/1212348596617699328
2020-01-01 12:22:12,PulpNews,,0,0,0,"#Africa starts 2020 battling extremism, #Ebola and hunger - Jan 1 @7:21 AM ET https://oddcrimes.com/static/2020/01/01/Africa-starts-2020-battling-extremism-Ebola-and-hunger.php",,,#Africa #Ebola,1212348294367764481,https://twitter.com/PulpNews/status/1212348294367764481
2020-01-01 12:18:59,KotonohaAkane,,0,0,0,"How to give Vanitas Drop kicking ebola",,,,1212347487077326849,https://twitter.com/KotonohaAkane/status/1212347487077326849
2020-01-01 12:13:23,Sting64r,,0,0,3,"Monoclonal and vaccine BrightSpots in the Ebola Horizon in DRC and going forward ! @GUMedicine @Georgetown @GtownNHS @GUAlumni @GlobalGtown @CritalCareKenya December 12, 2019 N Engl J Med 2019; 381:2365-2366 DOI: 10.1056/NEJMe1915350",,@GUMedicine @Georgetown @GtownNHS @GUAlumni @GlobalGtown @CritalCareKenya,,1212346077753552896,https://twitter.com/Sting64r/status/1212346077753552896
2020-01-01 12:12:41,christianchaumi,,0,0,1,"Lutte contre Ebola : faible engagement en milieu universitaire de Butembo | Radio Okapi ",,,,1212345898803613696,https://twitter.com/christianchaumi/status/1212345898803613696
2020-01-01 12:07:17,EBOLA_HUNTER,haitianglock,1,0,0,"Dude gonna come home and see this and be like",,,,1212344540578951169,https://twitter.com/EBOLA_HUNTER/status/1212344540578951169
2020-01-01 12:03:33,onlineathens,,0,0,0,"Africa starts 2020 battling extremism, Ebola and hunger http://dlvr.it/RMFgdb",,,,1212343599691530243,https://twitter.com/onlineathens/status/1212343599691530243
2020-01-01 12:01:54,TheSylentSiren,thecableng,0,1,2,"I got chills reading this. Laying down her life so as to curb the spread of the Ebola virus",,,,1212343186854760449,https://twitter.com/TheSylentSiren/status/1212343186854760449
2020-01-01 11:59:56,Viperi_Na,colomba_rojass,1,0,0,"Es que nos merecemos el ébola ",,,,1212342691972956160,https://twitter.com/Viperi_Na/status/1212342691972956160
2020-01-01 11:50:59,itsibooputa,,0,0,1,"Ebola belgeseli izledim, afrikaya gitmek yalan oldu",,,,1212340439627550721,https://twitter.com/itsibooputa/status/1212340439627550721
2020-01-01 11:50:45,CMR_Covid19_RDC,,0,0,0,"#Ebola10_RDC Situation épidémiologique du 31 décembre 2019 avec les données collectées jusqu'au 30.12.19 https://bit.ly/36ji9zO Lire la stratégie intégrée de réponse à la Maladie à virus #Ebola (MVE) en cliquant sur le lien ci-dessous https://bit.ly/2Mx8wHv",,,#Ebola10_RDC #Ebola,1212340379938435074,https://twitter.com/CMR_Covid19_RDC/status/1212340379938435074
2020-01-01 11:50:23,Arifizzani,HausofHilton,0,0,0,"Hahahahaha Ebola ",,,,1212340288351399936,https://twitter.com/Arifizzani/status/1212340288351399936
2020-01-01 11:49:48,LaBenicienne,,0,0,0,"RT radiookapi: La communauté universitaire de Butembo ne s’est pas profondément engagée dans la lutte contre Ebola, selon le professeur Au…",,,,1212340140955320321,https://twitter.com/LaBenicienne/status/1212340140955320321
2020-01-01 11:49:33,AndyVermaut,,0,0,0,"Africa starts 2020 battling extremism, Ebola and hunger https://www.washingtonpost.com/world/africa/africa-starts-2020-battling-extremism-ebola-and-hunger/2020/01/01/5e15eeb8-2c8b-11ea-bffe-020c88b3f120_story.html?utm_source=dlvr.it&amp;utm_medium=twitter",,,,1212340077486952448,https://twitter.com/AndyVermaut/status/1212340077486952448
2020-01-01 11:49:02,KotonohaAkane,,0,0,0,"How to spread ebola to Vanitas",,,,1212339947455139841,https://twitter.com/KotonohaAkane/status/1212339947455139841
2020-01-01 11:48:05,Big2News,,0,0,0,"Africa starts 2020 battling extremism, Ebola and hunger ",,,,1212339709663465472,https://twitter.com/Big2News/status/1212339709663465472
2020-01-01 11:48:01,clickondetroit,,0,0,0,"Africa starts 2020 battling extremism, Ebola and hunger https://www.clickondetroit.com/news/world/2020/01/01/africa-starts-2020-battling-extremism-ebola-and-hunger/?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=snd&amp;utm_content=cod",,,,1212339693385388033,https://twitter.com/clickondetroit/status/1212339693385388033
2020-01-01 11:44:29,loinos12,LesTuit,0,0,0,"F5",,,,1212338802515173377,https://twitter.com/loinos12/status/1212338802515173377
2020-01-01 11:40:06,WOWK13News,,0,0,0,"Africa starts 2020 battling extremism, Ebola and hunger https://www.wowktv.com/news/u-s-world/africa-starts-2020-battling-extremism-ebola-and-hunger/?utm_medium=social&amp;utm_source=twitter_WOWK13News",,,,1212337701485195264,https://twitter.com/WOWK13News/status/1212337701485195264
2020-01-01 11:36:21,Furmud_,andrewufuah,3,0,1,"She gave up her life to prevent the spread of EBOLA in Nigeria. The man that brought in the Ebola wanted breaking out of his confinement, urinating every where to spread the virus. She held him back and made sure he didn't escape even though she knew the danger she was putting...",,,,1212336754763739136,https://twitter.com/Furmud_/status/1212336754763739136
2020-01-01 11:34:16,ebola_espana,,15,139,245,"Jajajajaja. El Papa Francisco. Estas 2 noticias juntas en el abc. #BERGOGLIO ",,,#BERGOGLIO,1212336229976592384,https://twitter.com/ebola_espana/status/1212336229976592384
2020-01-01 11:33:42,radiookapi,,1,4,5,"D’après le professeur Augustin Kahindo Muhesi, enseignant à l’Université catholique du Graben, certaines pratiques qui sont à la base de la contamination d’Ebola ont été observées dans le milieu universitaire de Butembo. https://www.radiookapi.net/2020/01/01/actualite/sante/lutte-contre-ebola-faible-engagement-en-milieu-universitaire-de-butembo",,,,1212336088246816768,https://twitter.com/radiookapi/status/1212336088246816768
2020-01-01 11:32:11,radiookapi,,0,3,6,"La communauté universitaire de Butembo ne s’est pas profondément engagée dans la lutte contre Ebola, selon le professeur Augustin Kahindo Muhesi, enseignant à l’Université catholique du Graben. https://www.radiookapi.net/2020/01/01/actualite/sante/lutte-contre-ebola-faible-engagement-en-milieu-universitaire-de-butembo",,,,1212335707861266432,https://twitter.com/radiookapi/status/1212335707861266432
2020-01-01 11:25:22,meridian_red,,0,0,0,"The Ebola virus kills 4 out of every 5 humans it infects.",,,,1212333991820480512,https://twitter.com/meridian_red/status/1212333991820480512
2020-01-01 11:24:38,kawe02,endofodase,0,0,0,"Clb se tem ebola e adis",,,,1212333805882576901,https://twitter.com/kawe02/status/1212333805882576901
2020-01-01 11:15:33,ebola_espana,NewsReputation,0,0,0,"A los rojillos les mola ver cómo van quedando sus fake news, ¿eh?",,,,1212331521765445632,https://twitter.com/ebola_espana/status/1212331521765445632
